timestamp_utc,frame_idx,ear,is_eye_closed,perclos,blink_count
2025-09-27T13:03:04.685540,218,0.3386,0,0.0826,2
2025-09-27T13:03:04.730259,219,0.3279,0,0.0822,2
2025-09-27T13:03:04.779428,220,0.3420,0,0.0818,2
2025-09-27T13:03:04.826482,221,0.3303,0,0.0814,2
2025-09-27T13:03:04.884565,222,0.3469,0,0.0811,2
2025-09-27T13:03:04.940294,223,0.3379,0,0.0807,2
2025-09-27T13:03:04.988008,224,0.3318,0,0.0804,2
2025-09-27T13:03:05.037026,225,0.3407,0,0.0800,2
2025-09-27T13:03:05.083262,226,0.3204,0,0.0796,2
2025-09-27T13:03:05.132898,227,0.3511,0,0.0793,2
2025-09-27T13:03:05.178527,228,0.3294,0,0.0789,2
2025-09-27T13:03:05.226315,229,0.3316,0,0.0786,2
2025-09-27T13:03:05.274707,230,0.3394,0,0.0783,2
2025-09-27T13:03:05.339611,231,0.3494,0,0.0779,2
2025-09-27T13:03:05.388136,232,0.2868,0,0.0776,2
2025-09-27T13:03:05.437478,233,0.1634,1,0.0815,2
2025-09-27T13:03:05.486334,234,0.1380,1,0.0855,2
2025-09-27T13:03:05.523754,235,0.1593,1,0.0894,2
2025-09-27T13:03:05.580549,236,0.2297,1,0.0932,2
2025-09-27T13:03:05.622639,237,0.2450,1,0.0970,2
2025-09-27T13:03:05.670841,238,0.2862,0,0.0966,3
2025-09-27T13:03:05.723552,239,0.2827,0,0.0962,3
2025-09-27T13:03:05.786893,240,0.2645,0,0.0958,3
2025-09-27T13:03:05.836632,241,0.1519,1,0.0996,3
2025-09-27T13:03:05.884251,242,0.1117,1,0.1033,3
2025-09-27T13:03:05.928834,243,0.1101,1,0.1070,3
2025-09-27T13:03:05.980732,244,0.1784,1,0.1107,3
2025-09-27T13:03:06.026192,245,0.2099,1,0.1143,3
2025-09-27T13:03:06.077088,246,0.2859,0,0.1138,4
2025-09-27T13:03:06.121752,247,0.2725,0,0.1134,4
2025-09-27T13:03:06.171507,248,0.3007,0,0.1129,4
2025-09-27T13:03:06.234448,249,0.3103,0,0.1124,4
2025-09-27T13:03:06.284632,250,0.3294,0,0.1120,4
2025-09-27T13:03:06.334367,251,0.3233,0,0.1116,4
2025-09-27T13:03:06.379938,252,0.3294,0,0.1111,4
2025-09-27T13:03:06.424035,253,0.3265,0,0.1107,4
2025-09-27T13:03:06.476790,254,0.3192,0,0.1102,4
2025-09-27T13:03:06.526277,255,0.3177,0,0.1098,4
2025-09-27T13:03:06.566081,256,0.2989,0,0.1094,4
2025-09-27T13:03:06.620486,257,0.3109,0,0.1089,4
2025-09-27T13:03:06.667938,258,0.3170,0,0.1085,4
2025-09-27T13:03:06.733659,259,0.3122,0,0.1081,4
2025-09-27T13:03:06.778122,260,0.3116,0,0.1077,4
2025-09-27T13:03:06.825252,261,0.3156,0,0.1073,4
2025-09-27T13:03:06.871130,262,0.3090,0,0.1069,4
2025-09-27T13:03:06.926681,263,0.3110,0,0.1065,4
2025-09-27T13:03:06.970890,264,0.3183,0,0.1061,4
2025-09-27T13:03:07.020002,265,0.3132,0,0.1057,4
2025-09-27T13:03:07.068714,266,0.3284,0,0.1053,4
2025-09-27T13:03:07.116867,267,0.3131,0,0.1049,4
2025-09-27T13:03:07.181496,268,0.3265,0,0.1045,4
2025-09-27T13:03:07.228087,269,0.3069,0,0.1041,4
2025-09-27T13:03:07.277023,270,0.2077,1,0.1074,4
2025-09-27T13:03:07.325656,271,0.1636,1,0.1107,4
2025-09-27T13:03:07.372321,272,0.1367,1,0.1140,4
2025-09-27T13:03:07.420667,273,0.1395,1,0.1172,4
2025-09-27T13:03:07.463279,274,0.1692,1,0.1204,4
2025-09-27T13:03:07.518018,275,0.1508,1,0.1236,4
2025-09-27T13:03:07.561903,276,0.1270,1,0.1268,4
2025-09-27T13:03:07.624767,277,0.1776,1,0.1300,4
2025-09-27T13:03:07.678386,278,0.2027,1,0.1331,4
2025-09-27T13:03:07.724943,279,0.1863,1,0.1362,4
2025-09-27T13:03:07.772747,280,0.1913,1,0.1393,4
2025-09-27T13:03:07.820273,281,0.1914,1,0.1423,4
2025-09-27T13:03:07.860178,282,0.1953,1,0.1454,4
2025-09-27T13:03:07.915240,283,0.1806,1,0.1484,4
2025-09-27T13:03:07.956483,284,0.1817,1,0.1514,4
2025-09-27T13:03:08.013086,285,0.1651,1,0.1544,4
2025-09-27T13:03:08.074272,286,0.1901,1,0.1573,4
2025-09-27T13:03:08.125142,287,0.1769,1,0.1603,4
2025-09-27T13:03:08.175030,288,0.1744,1,0.1632,4
2025-09-27T13:03:08.221885,289,0.1870,1,0.1661,4
2025-09-27T13:03:08.265118,290,0.1743,1,0.1690,4
2025-09-27T13:03:08.314840,291,0.1743,1,0.1718,4
2025-09-27T13:03:08.361844,292,0.1714,1,0.1747,4
2025-09-27T13:03:08.412028,293,0.1899,1,0.1775,4
2025-09-27T13:03:08.462266,294,0.1844,1,0.1803,4
2025-09-27T13:03:08.525909,295,0.2013,1,0.1831,4
2025-09-27T13:03:08.574510,296,0.1892,1,0.1858,4
2025-09-27T13:03:08.615255,297,0.1794,1,0.1886,4
2025-09-27T13:03:08.669758,298,0.1675,1,0.1913,4
2025-09-27T13:03:08.715609,299,0.2009,1,0.1940,4
2025-09-27T13:03:08.760148,300,0.1679,1,0.1967,4
2025-09-27T13:03:08.810416,301,0.1767,1,0.1993,4
2025-09-27T13:03:08.855768,302,0.1767,1,0.2020,4
2025-09-27T13:03:08.908864,303,0.1775,1,0.2046,4
2025-09-27T13:03:08.972900,304,0.1829,1,0.2072,4
2025-09-27T13:03:09.020482,305,0.1915,1,0.2098,4
2025-09-27T13:03:09.068725,306,0.1889,1,0.2124,4
2025-09-27T13:03:09.112503,307,0.1922,1,0.2150,4
2025-09-27T13:03:09.161866,308,0.1891,1,0.2175,4
2025-09-27T13:03:09.205542,309,0.2087,1,0.2201,4
2025-09-27T13:03:09.262309,310,0.2040,1,0.2226,4
2025-09-27T13:03:09.311200,311,0.1981,1,0.2251,4
2025-09-27T13:03:09.356031,312,0.1910,1,0.2276,4
2025-09-27T13:03:09.420888,313,0.1989,1,0.2300,4
2025-09-27T13:03:09.468237,314,0.2037,1,0.2325,4
2025-09-27T13:03:09.511955,315,0.1790,1,0.2349,4
2025-09-27T13:03:09.565571,316,0.2037,1,0.2373,4
2025-09-27T13:03:09.614079,317,0.2166,1,0.2397,4
2025-09-27T13:03:09.655809,318,0.1732,1,0.2421,4
2025-09-27T13:03:09.709753,319,0.1429,1,0.2445,4
2025-09-27T13:03:09.757049,320,0.1429,1,0.2469,4
2025-09-27T13:03:09.797948,321,0.1214,1,0.2492,4
2025-09-27T13:03:09.854883,322,0.1191,1,0.2516,4
2025-09-27T13:03:09.914246,323,0.1443,1,0.2539,4
2025-09-27T13:03:09.963618,324,0.2004,1,0.2562,4
2025-09-27T13:03:10.009500,325,0.1727,1,0.2585,4
2025-09-27T13:03:10.061704,326,0.2027,1,0.2607,4
2025-09-27T13:03:10.111032,327,0.2053,1,0.2630,4
2025-09-27T13:03:10.157526,328,0.2176,1,0.2652,4
2025-09-27T13:03:10.207555,329,0.2561,1,0.2675,4
2025-09-27T13:03:10.250655,330,0.2684,0,0.2667,5
2025-09-27T13:03:10.294967,331,0.2502,1,0.2689,5
2025-09-27T13:03:10.362304,332,0.2829,0,0.2681,5
2025-09-27T13:03:10.413183,333,0.2956,0,0.2673,5
2025-09-27T13:03:10.459612,334,0.2685,0,0.2665,5
2025-09-27T13:03:10.506843,335,0.2684,0,0.2657,5
2025-09-27T13:03:10.548662,336,0.2398,1,0.2679,5
2025-09-27T13:03:10.602001,337,0.2311,1,0.2700,5
2025-09-27T13:03:10.651518,338,0.2388,1,0.2722,5
2025-09-27T13:03:10.697785,339,0.1766,1,0.2743,5
2025-09-27T13:03:10.749325,340,0.2090,1,0.2765,5
2025-09-27T13:03:10.807568,341,0.2113,1,0.2786,5
2025-09-27T13:03:10.855510,342,0.2344,1,0.2807,5
2025-09-27T13:03:10.907570,343,0.3153,0,0.2799,6
2025-09-27T13:03:10.948339,344,0.3170,0,0.2791,6
2025-09-27T13:03:11.003886,345,0.4220,0,0.2783,6
2025-09-27T13:03:11.049997,346,0.3310,0,0.2775,6
2025-09-27T13:03:11.100855,347,0.2067,1,0.2795,6
2025-09-27T13:03:11.148052,348,0.2192,1,0.2816,6
2025-09-27T13:03:11.192014,349,0.2486,1,0.2837,6
2025-09-27T13:03:11.257620,350,0.2688,0,0.2829,6
2025-09-27T13:03:11.302945,351,0.2666,0,0.2821,6
2025-09-27T13:03:11.352335,352,0.2681,0,0.2812,6
2025-09-27T13:03:11.400705,353,0.2834,0,0.2805,6
2025-09-27T13:03:11.445195,354,0.2826,0,0.2797,6
2025-09-27T13:03:11.496118,355,0.2929,0,0.2789,6
2025-09-27T13:03:11.553281,356,0.2968,0,0.2781,6
2025-09-27T13:03:11.593655,357,0.3323,0,0.2773,6
2025-09-27T13:03:11.646166,358,0.3008,0,0.2765,6
2025-09-27T13:03:11.701495,359,0.2894,0,0.2758,6
2025-09-27T13:03:11.755579,360,0.3030,0,0.2750,6
2025-09-27T13:03:11.806574,361,0.3096,0,0.2742,6
2025-09-27T13:03:11.852044,362,0.3055,0,0.2735,6
2025-09-27T13:03:11.902657,363,0.3137,0,0.2727,6
2025-09-27T13:03:11.948507,364,0.2889,0,0.2720,6
2025-09-27T13:03:11.997573,365,0.2899,0,0.2712,6
2025-09-27T13:03:12.046307,366,0.3159,0,0.2705,6
2025-09-27T13:03:12.086526,367,0.2974,0,0.2698,6
2025-09-27T13:03:12.156879,368,0.2955,0,0.2690,6
2025-09-27T13:03:12.200832,369,0.2844,0,0.2683,6
2025-09-27T13:03:12.250815,370,0.2640,0,0.2676,6
2025-09-27T13:03:12.295987,371,0.2790,0,0.2668,6
2025-09-27T13:03:12.342826,372,0.2527,1,0.2688,6
2025-09-27T13:03:12.391940,373,0.2775,0,0.2681,6
2025-09-27T13:03:12.441604,374,0.2591,0,0.2674,6
2025-09-27T13:03:12.490523,375,0.2627,0,0.2667,6
2025-09-27T13:03:12.535748,376,0.2561,1,0.2686,6
2025-09-27T13:03:12.597759,377,0.2652,0,0.2679,6
2025-09-27T13:03:12.652542,378,0.2672,0,0.2672,6
2025-09-27T13:03:12.694517,379,0.2702,0,0.2665,6
2025-09-27T13:03:12.741150,380,0.2680,0,0.2658,6
2025-09-27T13:03:12.790102,381,0.2548,1,0.2677,6
2025-09-27T13:03:12.839239,382,0.2715,0,0.2670,6
2025-09-27T13:03:12.888320,383,0.2603,0,0.2663,6
2025-09-27T13:03:12.937557,384,0.2600,0,0.2656,6
2025-09-27T13:03:12.987643,385,0.2676,0,0.2649,6
2025-09-27T13:03:13.035895,386,0.2762,0,0.2642,6
2025-09-27T13:03:13.102220,387,0.2571,0,0.2636,6
2025-09-27T13:03:13.147230,388,0.2655,0,0.2629,6
2025-09-27T13:03:13.195312,389,0.2517,1,0.2648,6
2025-09-27T13:03:13.243420,390,0.2600,0,0.2641,6
2025-09-27T13:03:13.293955,391,0.2575,0,0.2634,6
2025-09-27T13:03:13.339663,392,0.2624,0,0.2628,6
2025-09-27T13:03:13.391125,393,0.2929,0,0.2621,6
2025-09-27T13:03:13.435930,394,0.2861,0,0.2614,6
2025-09-27T13:03:13.482992,395,0.2786,0,0.2608,6
2025-09-27T13:03:13.541602,396,0.2775,0,0.2601,6
2025-09-27T13:03:13.591401,397,0.2751,0,0.2594,6
2025-09-27T13:03:13.638599,398,0.2746,0,0.2588,6
2025-09-27T13:03:13.689419,399,0.2735,0,0.2581,6
2025-09-27T13:03:13.735592,400,0.2680,0,0.2575,6
2025-09-27T13:03:13.786519,401,0.2799,0,0.2569,6
